link
https://www.filmweb.pl/film/Stowarzyszenie+Umar%C5%82ych+Poet%C3%B3w-1989-1262
https://www.filmweb.pl/film/Pok%C3%B3j-2015-731541
https://www.filmweb.pl/film/Tylko+nie+m%C3%B3w+nikomu-2019-830631
https://www.filmweb.pl/film/Miasto+Boga-2002-38377
https://www.filmweb.pl/film/Interstellar-2014-375629
https://www.filmweb.pl/film/Przekr%C4%99t-2000-1326
https://www.filmweb.pl/film/Rain+Man-1988-1008
https://www.filmweb.pl/film/Adwokat+diab%C5%82a-1997-2
https://www.filmweb.pl/film/Monty+Python+i+%C5%9Awi%C4%99ty+Graal-1975-1096
https://www.filmweb.pl/film/W%C5%9Bciek%C5%82e+psy-1992-11843
https://www.filmweb.pl/film/Full+Metal+Jacket-1987-8625
https://www.filmweb.pl/film/Ojciec+chrzestny+III-1990-1091
https://www.filmweb.pl/film/Trzy+billboardy+za+Ebbing%2C+Missouri-2017-767406
https://www.filmweb.pl/film/Dzie%C5%84+%C5%9Bwira-2002-31413
https://www.filmweb.pl/film/%C5%9Aciana-1982-8673
https://www.filmweb.pl/film/P%C3%B3%C5%82+%C5%BCartem%2C+p%C3%B3%C5%82+serio-1959-30671
https://www.filmweb.pl/film/Pogorzelisko-2010-512263
https://www.filmweb.pl/film/Przemin%C4%99%C5%82o+z+wiatrem-1939-1314
https://www.filmweb.pl/film/Coco-2017-752260
https://www.filmweb.pl/film/Gwiezdne+wojny%3A+Cz%C4%99%C5%9B%C4%87+IV+Nowa+nadzieja-1977-759
https://www.filmweb.pl/film/Wyspa+tajemnic-2010-464256
https://www.filmweb.pl/film/Leon+zawodowiec-1994-671
https://www.filmweb.pl/film/Wi%C4%99zie%C5%84+nienawi%C5%9Bci-1998-30633
https://www.filmweb.pl/film/Green+Book-2018-809630
https://www.filmweb.pl/film/Gladiator-2000-936
https://www.filmweb.pl/film/Szeregowiec+Ryan-1998-179
https://www.filmweb.pl/film/Braveheart+Waleczne+Serce-1995-1052
https://www.filmweb.pl/film/Whiplash-2014-698847
https://www.filmweb.pl/film/Ch%C5%82opiec+w+pasiastej+pi%C5%BCamie-2008-420136
https://www.filmweb.pl/film/Buntownik+z+wyboru-1997-21
https://www.filmweb.pl/film/Zwierzogr%C3%B3d-2016-703836
https://www.filmweb.pl/film/Cinema+Paradiso-1988-8228
https://www.filmweb.pl/film/Contratiempo.+Niewidzialny+go%C5%9B%C4%87-2016-754287
https://www.filmweb.pl/film/Najlepszy-2017-772700
https://www.filmweb.pl/film/Spider+Man+Uniwersum-2018-743233
https://www.filmweb.pl/film/Mechaniczna+pomara%C5%84cza-1971-1275
https://www.filmweb.pl/film/Bohemian+Rhapsody-2018-619201
https://www.filmweb.pl/film/%C5%BB%C4%85d%C5%82o-1973-12137
https://www.filmweb.pl/film/Pan+od+muzyki-2004-119514
https://www.filmweb.pl/film/Wr%C3%B3g+u+bram-2001-5421
https://www.filmweb.pl/film/Z%C5%82ap+mnie%2C+je%C5%9Bli+potrafisz-2002-32362
https://www.filmweb.pl/film/Labirynt-2013-507169
https://www.filmweb.pl/film/Klaus-2019-743825
https://www.filmweb.pl/film/Koneser-2013-624525
https://www.filmweb.pl/film/Requiem+dla+snu-2000-9136
https://www.filmweb.pl/film/Jak+wytresowa%C4%87+smoka-2010-331014
https://www.filmweb.pl/film/Siedmiu+samuraj%C3%B3w-1954-31369
https://www.filmweb.pl/film/Prze%C5%82%C4%99cz+ocalonych-2016-658802
https://www.filmweb.pl/film/Czas+Apokalipsy-1979-1092
https://www.filmweb.pl/film/Zapach+kobiety-1992-1093
https://www.filmweb.pl/film/Presti%C5%BC-2006-259945
https://www.filmweb.pl/film/Gwiezdne+wojny%3A+Cz%C4%99%C5%9B%C4%87+V+Imperium+kontratakuje-1980-525
https://www.filmweb.pl/film/Avengers%3A+Wojna+bez+granic-2018-693758
https://www.filmweb.pl/film/Dobry%2C+z%C5%82y+i+brzydki-1966-5103
https://www.filmweb.pl/film/Gwiezdne+wojny%3A+Cz%C4%99%C5%9B%C4%87+VI+Powr%C3%B3t+Jedi-1983-547
https://www.filmweb.pl/film/Dawno+temu+w+Ameryce-1984-1038
https://www.filmweb.pl/film/S%C5%82u%C5%BC%C4%85ce-2011-567127
https://www.filmweb.pl/film/Kasyno-1995-1029
https://www.filmweb.pl/film/W+pogoni+za+szcz%C4%99%C5%9Bciem-2006-240046
https://www.filmweb.pl/film/Mroczny+Rycerz-2008-236351
https://www.filmweb.pl/film/W%C5%82adca+Pier%C5%9Bcieni%3A+Dru%C5%BCyna+Pier%C5%9Bcienia-2001-1065
https://www.filmweb.pl/film/%C5%BBywot+Briana-1979-1099
https://www.filmweb.pl/film/Ksi%C4%99%C5%BCniczka+Mononoke-1997-971
https://www.filmweb.pl/film/Filadelfia-1993-1222
https://www.filmweb.pl/film/Jak+rozp%C4%99ta%C5%82em+drug%C4%85+wojn%C4%99+%C5%9Bwiatow%C4%85-1969-6531
https://www.filmweb.pl/film/Przerwana+lekcja+muzyki-1999-882
https://www.filmweb.pl/film/Wszystko+za+%C5%BCycie-2007-297829
https://www.filmweb.pl/film/Ojciec-2020-835469
